┏━━━━━━━━━━━━━━┳━━━━━━━╸T╺╸R╺╸A╺╸I╺╸N╺━━━━━━━┳━━━━━━━╸S╺╸T╺╸A╺╸T╺╸S╺━━━━━━━┳━━━━━━━╸V╺╸A╺╸L╺╸I╺╸D╺━━━━━━━┓
┃              ┃              ╷              ┃              ╷              ┃              ╷              ┃
┃       epoch  ┃        loss  │    accuracy  ┃        l.r.  │     elapsed  ┃        loss  │    accuracy  ┃
┃         173  ┃      0.0015  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3364  │     87.61 %  ┃
┃         174  ┃      0.0015  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3358  │     87.53 %  ┃
┃         175  ┃      0.0015  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3383  │     87.48 %  ┃
┃         176  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3380  │     87.48 %  ┃
┃         177  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3369  │     87.43 %  ┃
┃         178  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3361  │     87.56 %  ┃
┃         179  ┃      0.0015  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3359  │     87.49 %  ┃
┃         180  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3379  │     87.44 %  ┃
┃         181  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3370  │     87.48 %  ┃
┃         182  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3366  │     87.57 %  ┃
┃         183  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3369  │     87.47 %  ┃
┃         184  ┃      0.0015  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3367  │     87.45 %  ┃
┃         185  ┃      0.0015  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3379  │     87.46 %  ┃
┃         186  ┃      0.0013  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3367  │     87.47 %  ┃
┃         187  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3363  │     87.41 %  ┃
┃         188  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3375  │     87.51 %  ┃
┃         189  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3358  │     87.53 %  ┃
┃         190  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3380  │     87.52 %  ┃
┃         191  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3367  │     87.44 %  ┃
┃         192  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3374  │     87.45 %  ┃
┃         193  ┃      0.0013  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3360  │     87.54 %  ┃
┃         194  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3363  │     87.59 %  ┃
┃         195  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3358  │     87.56 %  ┃
┃         196  ┃      0.0013  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3374  │     87.43 %  ┃
┃         197  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3359  │     87.48 %  ┃
┃         198  ┃      0.0014  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃      0.3377  │     87.49 %  ┃
┃         199  ┃      0.0013  │    100.00 %  ┃   8.000e-04  │   00:07 min  ┃
